Date,Nifty
13-07-2018,11018.9
16-07-2018,10936.85
17-07-2018,11008.05
18-07-2018,10980.45
19-07-2018,10957.1
20-07-2018,11010.2
23-07-2018,11084.75
24-07-2018,11134.3
25-07-2018,11132
26-07-2018,11167.3
27-07-2018,11278.35
30-07-2018,11319.55
31-07-2018,11356.5
01-08-2018,11346.2
02-08-2018,11244.7
03-08-2018,11360.8
06-08-2018,11387.1
07-08-2018,11389.45
08-08-2018,11450
09-08-2018,11470.7
10-08-2018,11429.5
13-08-2018,11355.75
14-08-2018,11435.1
16-08-2018,11385.05
17-08-2018,11470.75
20-08-2018,11551.75
21-08-2018,11570.9
23-08-2018,11582.75
24-08-2018,11557.1
27-08-2018,11691.95
28-08-2018,11738.5
29-08-2018,11691.9
30-08-2018,11676.8
31-08-2018,11680.5
03-09-2018,11582.35
04-09-2018,11520.3
05-09-2018,11476.95
06-09-2018,11536.9
07-09-2018,11589.1
10-09-2018,11438.1
11-09-2018,11287.5
12-09-2018,11369.9
14-09-2018,11515.2
17-09-2018,11377.75
18-09-2018,11278.9
19-09-2018,11234.35
21-09-2018,11143.1
24-09-2018,10967.4
25-09-2018,11067.45
26-09-2018,11053.8
27-09-2018,10977.55
28-09-2018,10930.45
01-10-2018,11008.3
03-10-2018,10858.25
04-10-2018,10599.25
05-10-2018,10316.45
08-10-2018,10348.05
09-10-2018,10301.05
10-10-2018,10460.1
11-10-2018,10234.65
12-10-2018,10472.5
15-10-2018,10512.5
16-10-2018,10584.75
17-10-2018,10453.05
19-10-2018,10303.55
22-10-2018,10245.25
23-10-2018,10146.8
24-10-2018,10224.75
25-10-2018,10124.9
26-10-2018,10030
29-10-2018,10250.85
30-10-2018,10198.4
31-10-2018,10386.6
01-11-2018,10380.45
02-11-2018,10553
05-11-2018,10524
06-11-2018,10530
09-11-2018,10585.2
12-11-2018,10482.2
13-11-2018,10582.5
14-11-2018,10576.3
15-11-2018,10616.7
16-11-2018,10682.2
19-11-2018,10763.4
20-11-2018,10656.2
21-11-2018,10600.05
22-11-2018,10526.75
26-11-2018,10628.6
27-11-2018,10685.6
28-11-2018,10728.85
29-11-2018,10858.7
30-11-2018,10876.75
03-12-2018,10883.75
04-12-2018,10869.5
05-12-2018,10782.9
06-12-2018,10601.15
07-12-2018,10693.7
10-12-2018,10488.45
11-12-2018,10549.15
12-12-2018,10737.6
13-12-2018,10791.55
14-12-2018,10805.45
17-12-2018,10888.35
18-12-2018,10908.7
19-12-2018,10967.3
20-12-2018,10951.7
21-12-2018,10754
24-12-2018,10663.5
26-12-2018,10729.85
27-12-2018,10779.8
28-12-2018,10859.9
31-12-2018,10862.55
01-01-2019,10910.1
02-01-2019,10792.5
03-01-2019,10672.25
04-01-2019,10727.35
07-01-2019,10771.8
08-01-2019,10802.15
09-01-2019,10855.15
10-01-2019,10821.6
11-01-2019,10794.95
14-01-2019,10737.6
15-01-2019,10886.8
16-01-2019,10890.3
17-01-2019,10905.2
18-01-2019,10906.95
21-01-2019,10961.85
22-01-2019,10922.75
23-01-2019,10831.5
24-01-2019,10849.8
25-01-2019,10780.55
28-01-2019,10661.55
29-01-2019,10652.2
30-01-2019,10651.8
31-01-2019,10830.95
01-02-2019,10893.65
04-02-2019,10912.25
05-02-2019,10934.35
06-02-2019,11062.45
07-02-2019,11069.4
08-02-2019,10943.6
11-02-2019,10888.8
12-02-2019,10831.4
13-02-2019,10793.65
14-02-2019,10746.05
15-02-2019,10724.4
18-02-2019,10640.95
19-02-2019,10604.35
20-02-2019,10735.45
21-02-2019,10789.85
22-02-2019,10791.65
25-02-2019,10880.1
26-02-2019,10835.3
27-02-2019,10806.65
28-02-2019,10792.5
01-03-2019,10863.5
05-03-2019,10987.45
06-03-2019,11053
07-03-2019,11058.2
08-03-2019,11035.4
11-03-2019,11168.05
12-03-2019,11301.2
13-03-2019,11341.7
14-03-2019,11343.25
15-03-2019,11426.85
18-03-2019,11462.2
19-03-2019,11532.4
20-03-2019,11521.05
22-03-2019,11456.9
25-03-2019,11354.25
26-03-2019,11483.25
27-03-2019,11445.05
28-03-2019,11570
29-03-2019,11623.9
01-04-2019,11669.15
02-04-2019,11713.2
03-04-2019,11643.95
04-04-2019,11598
05-04-2019,11665.95
08-04-2019,11604.5
09-04-2019,11671.95
10-04-2019,11584.3
11-04-2019,11596.7
12-04-2019,11643.45
15-04-2019,11690.35
16-04-2019,11787.15
18-04-2019,11752.8
22-04-2019,11594.45
23-04-2019,11575.95
24-04-2019,11726.15
25-04-2019,11641.8
26-04-2019,11754.65
30-04-2019,11748.15
02-05-2019,11724.75
03-05-2019,11712.25
06-05-2019,11598.25
07-05-2019,11497.9
08-05-2019,11359.45
09-05-2019,11301.8
10-05-2019,11278.9
13-05-2019,11148.2
14-05-2019,11222.05
15-05-2019,11157
16-05-2019,11257.1
17-05-2019,11407.15
20-05-2019,11828.25
21-05-2019,11709.1
22-05-2019,11737.9
23-05-2019,11657.05
24-05-2019,11844.1
27-05-2019,11924.75
28-05-2019,11928.75
29-05-2019,11861.1
30-05-2019,11945.9
31-05-2019,11922.8
03-06-2019,12088.55
04-06-2019,12021.65
06-06-2019,11843.75
07-06-2019,11870.65
10-06-2019,11922.7
11-06-2019,11965.6
12-06-2019,11906.2
13-06-2019,11914.05
14-06-2019,11823.3
17-06-2019,11672.15
18-06-2019,11691.5
19-06-2019,11691.45
20-06-2019,11831.75
21-06-2019,11724.1
24-06-2019,11699.65
25-06-2019,11796.45
26-06-2019,11847.55
27-06-2019,11841.55
28-06-2019,11788.85
01-07-2019,11865.6
02-07-2019,11910.3
03-07-2019,11916.75
04-07-2019,11946.75
05-07-2019,11811.15
08-07-2019,11558.6
09-07-2019,11555.9
10-07-2019,11498.9
11-07-2019,11582.9
12-07-2019,11552.5
15-07-2019,11588.35
16-07-2019,11662.6
17-07-2019,11687.5
18-07-2019,11596.9
19-07-2019,11419.25
22-07-2019,11346.2
23-07-2019,11331.05
24-07-2019,11271.3
25-07-2019,11252.15
26-07-2019,11284.3
29-07-2019,11189.2
30-07-2019,11085.4
31-07-2019,11118
01-08-2019,10980
02-08-2019,10997.35
05-08-2019,10862.6
06-08-2019,10948.25
07-08-2019,10855.5
08-08-2019,11032.45
09-08-2019,11109.65
13-08-2019,10925.85
14-08-2019,11029.4
16-08-2019,11047.8
19-08-2019,11053.9
20-08-2019,11017
21-08-2019,10918.7
22-08-2019,10741.35
23-08-2019,10829.35
26-08-2019,11057.85
27-08-2019,11105.35
28-08-2019,11046.1
29-08-2019,10948.3
30-08-2019,11023.25
03-09-2019,10797.9
04-09-2019,10844.65
05-09-2019,10847.9
06-09-2019,10946.2
09-09-2019,11003.05
11-09-2019,11035.7
12-09-2019,10982.8
13-09-2019,11075.9
16-09-2019,11003.5
17-09-2019,10817.6
18-09-2019,10840.65
19-09-2019,10704.8
20-09-2019,11274.2
23-09-2019,
